Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Delivery_Days,Past_Orders,Past_Returns,Past_Return_Rate,Region
ORD00004808,PROD00004808,USER00004808,2023-12-03,,Electronics,97.85,1,,Not Returned,,18,Female,City24,Credit Card,Express,14.63,5,7,0,0.0,East
ORD00008083,PROD00008083,USER00008083,2023-12-02,,Grocery,290.43,2,,Not Returned,,19,Male,City29,PayPal,Next-Day,19.31,4,7,4,0.571,East
ORD00001564,PROD00001564,USER00001564,2023-11-07,1.7006112e+18,Beauty,480.34,1,Other,Returned,15.0,18,Male,City19,Wallet,Express,23.84,6,5,0,0.0,East
ORD00001782,PROD00001782,USER00001782,2024-07-06,,Home,135.39,1,,Not Returned,,63,Male,City23,Wallet,Standard,0.0,9,8,1,0.125,West
ORD00000843,PROD00000843,USER00000843,2024-10-06,,Grocery,389.44,2,,Not Returned,,30,Male,City15,Credit Card,Standard,60.94,6,4,1,0.25,North
ORD00009345,PROD00009345,USER00009345,2023-10-20,,Books,448.93,1,,Not Returned,,53,Male,City12,Cash on Delivery,Standard,15.56,5,2,1,0.5,South
ORD00004461,PROD00004461,USER00004461,2024-05-30,1.7178912e+18,Accessories,341.95,1,Size Issue,Returned,10.0,44,Male,City10,Credit Card,Standard,27.75,7,2,1,0.5,North
ORD00000904,PROD00000904,USER00000904,2023-12-04,,Toys,487.05,2,,Not Returned,,45,Female,City20,Credit Card,Standard,0.0,5,1,0,0.0,South
ORD00005911,PROD00005911,USER00005911,2023-05-26,,Electronics,9.48,1,,Not Returned,,54,Female,City21,Credit Card,Standard,0.0,6,4,2,0.5,North
ORD00009950,PROD00009950,USER00009950,2023-07-29,,Clothing,4.68,10,,Not Returned,,55,Female,City01,PayPal,Express,9.6,4,6,0,0.0,South
ORD00009297,PROD00009297,USER00009297,2023-01-02,1.6739136e+18,Books,428.84,2,Size Issue,Returned,15.0,24,Female,City21,Credit Card,Standard,0.0,6,5,1,0.2,West
ORD00001547,PROD00001547,USER00001547,2024-03-01,,Clothing,304.87,2,,Not Returned,,67,Female,City01,Debit Card,Next-Day,70.0,3,2,1,0.5,North
ORD00002080,PROD00002080,USER00002080,2024-12-01,,Home,424.02,1,,Not Returned,,34,Female,City21,Credit Card,Standard,40.7,7,1,0,0.0,North
ORD00009881,PROD00009881,USER00009881,2024-03-23,,Electronics,517.91,3,,Not Returned,,20,Female,City11,Credit Card,Standard,0.0,8,8,2,0.25,Central
ORD00003985,PROD00003985,USER00003985,2023-10-27,,Electronics,74.43,1,,Not Returned,,18,Male,City06,Credit Card,Standard,0.0,6,6,2,0.333,South
ORD00006389,PROD00006389,USER00006389,2024-05-07,,Books,261.73,1,,Not Returned,,19,Female,City49,Wallet,Standard,0.0,5,4,0,0.0,North
ORD00007579,PROD00007579,USER00007579,2023-08-06,,Books,468.65,1,,Not Returned,,33,Female,City24,Wallet,Express,10.11,3,6,0,0.0,North
ORD00009245,PROD00009245,USER00009245,2024-09-25,,Beauty,128.28,2,,Not Returned,,33,Female,City06,Credit Card,Standard,0.0,5,5,2,0.4,South
ORD00006567,PROD00006567,USER00006567,2024-03-31,,Books,468.06,3,,Not Returned,,23,Female,City25,Debit Card,Next-Day,39.11,1,5,0,0.0,West
ORD00008206,PROD00008206,USER00008206,2023-12-18,,Automotive,169.21,2,,Not Returned,,25,Female,City10,Credit Card,Standard,0.0,5,5,1,0.2,West
ORD00003820,PROD00003820,USER00003820,2024-01-11,,Electronics,96.55,2,,Not Returned,,23,Female,City28,Credit Card,Express,44.8,6,4,1,0.25,West
ORD00002646,PROD00002646,USER00002646,2024-07-18,,Electronics,109.2,2,,Not Returned,,45,Female,City44,Cash on Delivery,Next-Day,24.67,1,3,1,0.333,West
ORD00004454,PROD00004454,USER00004454,2023-07-04,1.6897248e+18,Clothing,184.19,1,Damaged,Returned,15.0,19,Female,City41,Wallet,Standard,37.05,6,4,0,0.0,North
ORD00007159,PROD00007159,USER00007159,2023-10-20,,Toys,290.71,1,,Not Returned,,30,Male,City10,Credit Card,Standard,0.0,5,4,1,0.25,South
ORD00008221,PROD00008221,USER00008221,2023-01-12,1.6752096e+18,Electronics,108.57,3,Other,Returned,20.0,24,Male,City34,Credit Card,Standard,17.7,6,4,2,0.5,East
ORD00008596,PROD00008596,USER00008596,2023-09-17,,Electronics,69.32,1,,Not Returned,,47,Male,City05,Credit Card,Standard,55.2,5,3,0,0.0,East
ORD00009589,PROD00009589,USER00009589,2023-01-04,,Grocery,64.29,2,,Not Returned,,24,Female,City05,PayPal,Next-Day,0.0,6,2,1,0.5,North
ORD00006071,PROD00006071,USER00006071,2023-04-19,1.6831584e+18,Beauty,255.18,2,Size Issue,Returned,15.0,46,Female,City40,Debit Card,Standard,0.0,5,4,1,0.25,South
ORD00002155,PROD00002155,USER00002155,2023-09-18,,Beauty,112.73,4,,Not Returned,,32,Female,City41,Wallet,Standard,0.0,8,2,0,0.0,West
ORD00006712,PROD00006712,USER00006712,2023-08-12,,Clothing,391.11,1,,Not Returned,,18,Male,City07,Debit Card,Express,26.72,3,4,2,0.5,North
ORD00003715,PROD00003715,USER00003715,2023-08-17,,Grocery,114.45,7,,Not Returned,,24,Male,City19,Credit Card,Next-Day,7.61,1,3,0,0.0,Central
ORD00004057,PROD00004057,USER00004057,2024-12-23,,Electronics,294.4,5,,Not Returned,,45,Male,City34,Debit Card,Express,0.0,3,4,1,0.25,South
ORD00005952,PROD00005952,USER00005952,2024-03-30,,Electronics,88.32,1,,Not Returned,,30,Female,City01,Wallet,Express,0.0,4,5,1,0.2,South
ORD00003102,PROD00003102,USER00003102,2023-11-22,,Books,424.4,1,,Not Returned,,63,Female,City11,PayPal,Next-Day,10.56,1,1,0,0.0,North
ORD00000558,PROD00000558,USER00000558,2023-10-25,,Clothing,47.35,2,,Not Returned,,56,Female,City13,Credit Card,Express,70.0,3,8,2,0.25,East
ORD00004610,PROD00004610,USER00004610,2023-02-18,,Electronics,226.32,2,,Not Returned,,43,Female,City29,PayPal,Express,0.0,4,5,2,0.4,South
ORD00006978,PROD00006978,USER00006978,2024-08-18,,Sports,73.35,9,,Not Returned,,46,Male,City02,Credit Card,Standard,0.0,5,6,0,0.0,North
ORD00001436,PROD00001436,USER00001436,2023-02-14,,Home,520.22,2,,Not Returned,,45,Female,City06,Credit Card,Next-Day,8.68,4,4,1,0.25,North
ORD00000507,PROD00000507,USER00000507,2024-04-14,,Clothing,152.13,3,,Not Returned,,24,Male,City14,Credit Card,Express,11.27,5,6,1,0.167,East
ORD00001869,PROD00001869,USER00001869,2023-06-29,,Electronics,229.91,1,,Not Returned,,46,Male,City13,Credit Card,Next-Day,0.0,4,3,0,0.0,West
ORD00000755,PROD00000755,USER00000755,2024-10-08,,Toys,223.38,1,,Not Returned,,25,Female,City42,Credit Card,Express,7.99,4,8,2,0.25,Central
ORD00005419,PROD00005419,USER00005419,2024-05-11,,Books,350.78,3,,Not Returned,,26,Male,City18,Debit Card,Standard,0.0,5,3,0,0.0,West
ORD00004050,PROD00004050,USER00004050,2023-10-20,1.699056e+18,Grocery,48.11,10,Quality Issue,Returned,15.0,31,Female,City50,Debit Card,Express,28.63,5,6,2,0.333,West
ORD00008089,PROD00008089,USER00008089,2023-06-04,1.6862688e+18,Electronics,350.45,1,Quality Issue,Returned,5.0,65,Female,City15,PayPal,Next-Day,0.0,4,5,2,0.4,East
ORD00003836,PROD00003836,USER00003836,2024-11-22,,Home,194.58,2,,Not Returned,,30,Female,City31,Credit Card,Next-Day,0.0,2,4,1,0.25,South
ORD00002118,PROD00002118,USER00002118,2024-03-19,,Beauty,91.54,2,,Not Returned,,18,Female,City25,Debit Card,Express,12.39,4,5,0,0.0,North
ORD00006152,PROD00006152,USER00006152,2023-10-25,,Home,374.64,1,,Not Returned,,66,Male,City26,Debit Card,Next-Day,0.0,2,0,0,0.0,North
ORD00007808,PROD00007808,USER00007808,2024-04-02,,Beauty,409.73,3,,Not Returned,,63,Female,City25,Credit Card,Express,0.0,3,3,0,0.0,North
ORD00000501,PROD00000501,USER00000501,2023-10-25,,Clothing,141.86,1,,Not Returned,,26,Female,City04,Credit Card,Standard,34.77,6,1,0,0.0,North
ORD00006259,PROD00006259,USER00006259,2023-09-20,,Toys,19.01,3,,Not Returned,,57,Female,City11,Cash on Delivery,Standard,25.89,5,3,0,0.0,North
ORD00009743,PROD00009743,USER00009743,2024-07-14,,Toys,321.96,8,,Not Returned,,31,Female,City25,Credit Card,Standard,0.0,5,4,0,0.0,South
ORD00001539,PROD00001539,USER00001539,2024-05-09,,Electronics,493.47,2,,Not Returned,,33,Female,City11,Wallet,Express,0.0,4,4,1,0.25,West
ORD00006141,PROD00006141,USER00006141,2023-05-24,,Toys,249.74,1,,Not Returned,,43,Male,City38,Credit Card,Next-Day,16.25,2,4,0,0.0,North
ORD00001211,PROD00001211,USER00001211,2024-11-01,,Toys,350.68,2,,Not Returned,,56,Female,City29,Debit Card,Express,5.62,3,5,2,0.4,Central
ORD00009122,PROD00009122,USER00009122,2023-01-23,,Electronics,317.74,3,,Not Returned,,67,Male,City06,Credit Card,Next-Day,0.0,2,5,0,0.0,West
ORD00000672,PROD00000672,USER00000672,2023-10-16,1.6982784e+18,Books,70.01,6,Late Delivery,Returned,10.0,46,Male,City20,Credit Card,Standard,20.54,6,5,2,0.4,West
ORD00003377,PROD00003377,USER00003377,2024-10-06,,Grocery,469.12,10,,Not Returned,,25,Male,City02,PayPal,Standard,0.0,5,3,0,0.0,East
ORD00008783,PROD00008783,USER00008783,2024-10-19,1.729728e+18,Clothing,271.36,4,Quality Issue,Returned,5.0,56,Female,City01,Debit Card,Standard,13.31,5,5,0,0.0,South
ORD00001464,PROD00001464,USER00001464,2023-11-27,,Beauty,138.48,2,,Not Returned,,34,Male,City26,Credit Card,Next-Day,6.66,6,3,0,0.0,North
ORD00001192,PROD00001192,USER00001192,2023-06-01,,Electronics,305.45,4,,Not Returned,,30,Female,City12,Debit Card,Express,63.58,5,0,0,0.0,North
ORD00006984,PROD00006984,USER00006984,2023-03-28,,Sports,133.35,2,,Not Returned,,34,Male,City29,Wallet,Next-Day,16.85,3,5,1,0.2,East
ORD00001872,PROD00001872,USER00001872,2024-08-23,,Electronics,59.63,2,,Not Returned,,26,Male,City17,Credit Card,Express,5.14,5,4,0,0.0,West
ORD00003590,PROD00003590,USER00003590,2024-08-26,1.7254944e+18,Clothing,164.58,6,Late Delivery,Returned,10.0,30,Male,City07,Cash on Delivery,Next-Day,14.32,2,2,1,0.5,North
ORD00006726,PROD00006726,USER00006726,2023-11-26,,Toys,449.91,2,,Not Returned,,34,Female,City18,Credit Card,Next-Day,0.0,1,1,0,0.0,West
ORD00000505,PROD00000505,USER00000505,2024-09-22,,Books,331.18,9,,Not Returned,,18,Male,City15,Credit Card,Standard,10.84,7,4,0,0.0,North
ORD00008118,PROD00008118,USER00008118,2023-01-27,,Home,128.37,9,,Not Returned,,25,Female,City02,Wallet,Express,13.03,3,0,0,0.0,West
ORD00000506,PROD00000506,USER00000506,2023-04-22,,Clothing,304.51,4,,Not Returned,,45,Male,City02,PayPal,Next-Day,24.28,4,3,1,0.333,East
ORD00009449,PROD00009449,USER00009449,2023-01-05,,Toys,472.1,2,,Not Returned,,53,Female,City25,Debit Card,Express,0.0,4,1,1,1.0,West
ORD00007131,PROD00007131,USER00007131,2024-12-07,,Clothing,384.19,1,,Not Returned,,57,Female,City30,Credit Card,Standard,21.85,5,1,0,0.0,North
ORD00004807,PROD00004807,USER00004807,2023-02-03,1.6762464e+18,Toys,390.27,5,Wrong Item,Returned,10.0,34,Male,City15,Debit Card,Next-Day,26.35,2,6,2,0.333,North
ORD00007303,PROD00007303,USER00007303,2024-02-06,1.7079552e+18,Sports,407.12,1,Late Delivery,Returned,9.0,31,Female,City20,Credit Card,Standard,60.01,9,0,0,0.0,South
ORD00001773,PROD00001773,USER00001773,2024-02-01,,Grocery,218.71,2,,Not Returned,,31,Male,City21,Debit Card,Express,23.85,3,4,1,0.25,North
ORD00006854,PROD00006854,USER00006854,2023-04-27,1.6842816e+18,Books,39.89,1,Quality Issue,Returned,20.0,47,Male,City26,Credit Card,Express,0.0,3,2,0,0.0,North
ORD00004906,PROD00004906,USER00004906,2024-06-04,1.7183232e+18,Automotive,380.24,5,Damaged,Returned,10.0,44,Female,City21,Credit Card,Standard,22.17,6,6,0,0.0,South
ORD00000797,PROD00000797,USER00000797,2024-09-08,,Sports,218.89,2,,Not Returned,,55,Male,City13,Credit Card,Standard,0.0,6,7,3,0.429,East
ORD00008785,PROD00008785,USER00008785,2023-04-27,,Toys,189.49,8,,Not Returned,,25,Female,City41,PayPal,Next-Day,0.0,1,6,1,0.167,South
ORD00007070,PROD00007070,USER00007070,2023-09-26,,Sports,173.46,1,,Not Returned,,54,Male,City24,Credit Card,Express,21.85,3,4,0,0.0,East
ORD00002829,PROD00002829,USER00002829,2024-07-01,,Sports,393.22,6,,Not Returned,,30,Female,City49,Credit Card,Express,0.0,3,4,0,0.0,East
ORD00009319,PROD00009319,USER00009319,2024-07-06,,Clothing,21.59,3,,Not Returned,,18,Male,City23,Cash on Delivery,Next-Day,34.47,3,6,1,0.167,East
ORD00008737,PROD00008737,USER00008737,2024-09-14,,Clothing,103.09,1,,Not Returned,,43,Male,City44,Debit Card,Next-Day,5.05,1,4,1,0.25,North
ORD00000312,PROD00000312,USER00000312,2023-01-04,,Sports,97.89,6,,Not Returned,,30,Male,City16,Credit Card,Next-Day,5.29,1,5,1,0.2,Central
ORD00000746,PROD00000746,USER00000746,2023-03-02,1.6803072e+18,Sports,244.4,2,Quality Issue,Returned,30.0,55,Female,City22,Cash on Delivery,Standard,46.77,5,7,2,0.286,West
ORD00003569,PROD00003569,USER00003569,2024-07-07,,Beauty,138.93,1,,Not Returned,,31,Female,City10,Wallet,Standard,7.27,7,4,2,0.5,East
ORD00000790,PROD00000790,USER00000790,2023-01-26,,Home,505.97,4,,Not Returned,,43,Female,City02,Debit Card,Standard,6.34,5,3,1,0.333,South
ORD00002476,PROD00002476,USER00002476,2023-09-19,1.6963776e+18,Beauty,474.14,1,Size Issue,Returned,15.0,25,Male,City26,Credit Card,Next-Day,44.8,1,4,0,0.0,West
ORD00009325,PROD00009325,USER00009325,2023-12-03,,Beauty,331.07,6,,Not Returned,,25,Female,City22,PayPal,Next-Day,0.0,1,5,0,0.0,North
ORD00002570,PROD00002570,USER00002570,2024-11-19,,Toys,331.46,1,,Not Returned,,27,Male,City28,Cash on Delivery,Next-Day,26.32,1,9,2,0.222,East
ORD00005286,PROD00005286,USER00005286,2023-11-05,,Accessories,165.22,2,,Not Returned,,31,Female,City28,Debit Card,Express,27.45,3,7,0,0.0,South
ORD00005215,PROD00005215,USER00005215,2023-03-08,1.6799616e+18,Electronics,201.34,4,Other,Returned,20.0,31,Male,City16,Cash on Delivery,Next-Day,0.0,3,4,0,0.0,West
ORD00002163,PROD00002163,USER00002163,2024-02-19,1.7091648e+18,Electronics,20.91,10,,Returned,10.0,34,Female,City12,Wallet,Next-Day,8.96,1,6,1,0.167,North
ORD00006577,PROD00006577,USER00006577,2023-12-30,,Clothing,472.47,4,,Not Returned,,30,Male,City35,Credit Card,Standard,17.68,5,2,0,0.0,East
ORD00008449,PROD00008449,USER00008449,2023-01-20,,Home,466.07,1,,Not Returned,,18,Female,City04,Credit Card,Standard,12.78,6,5,2,0.4,Central
ORD00000380,PROD00000380,USER00000380,2023-04-10,,Toys,71.1,3,,Not Returned,,30,Female,City04,Cash on Delivery,Express,0.0,3,6,1,0.167,North
ORD00008508,PROD00008508,USER00008508,2023-10-06,,Electronics,114.21,2,,Not Returned,,43,Female,City40,Debit Card,Standard,0.0,6,4,0,0.0,East
ORD00001292,PROD00001292,USER00001292,2024-04-24,,Books,121.53,4,,Not Returned,,55,Male,City28,Debit Card,Next-Day,0.0,2,5,0,0.0,East
ORD00001912,PROD00001912,USER00001912,2024-11-12,,Sports,264.42,2,,Not Returned,,53,Female,City36,Credit Card,Express,0.0,3,0,0,0.0,South
ORD00000599,PROD00000599,USER00000599,2023-10-15,,Books,438.62,3,,Not Returned,,66,Female,City41,PayPal,Express,0.0,4,7,0,0.0,North
ORD00003892,PROD00003892,USER00003892,2024-12-23,,Automotive,240.8,3,,Not Returned,,32,Female,City43,Credit Card,Next-Day,0.0,3,2,1,0.5,Central
ORD00004141,PROD00004141,USER00004141,2023-03-13,,Electronics,101.36,1,,Not Returned,,47,Male,City02,Credit Card,Express,20.04,4,5,1,0.2,North
ORD00001652,PROD00001652,USER00001652,2024-10-05,,Sports,296.49,7,,Not Returned,,53,Male,City07,PayPal,Express,0.0,3,3,1,0.333,South
ORD00005224,PROD00005224,USER00005224,2024-05-28,1.7182368e+18,Books,47.79,1,Late Delivery,Returned,16.0,45,Male,City06,Wallet,Standard,0.0,9,3,2,0.667,West
ORD00001893,PROD00001893,USER00001893,2024-02-22,,Electronics,234.45,2,,Not Returned,,33,Male,City06,Credit Card,Standard,0.0,8,3,0,0.0,East
ORD00001944,PROD00001944,USER00001944,2023-01-23,1.67616e+18,Books,284.7,1,Damaged,Returned,20.0,54,Female,City32,PayPal,Express,0.0,3,3,1,0.333,North
ORD00003395,PROD00003395,USER00003395,2023-06-08,,Toys,495.8,3,,Not Returned,,66,Male,City01,Credit Card,Express,8.27,3,2,0,0.0,North
ORD00005479,PROD00005479,USER00005479,2024-07-17,,Sports,276.1,2,,Not Returned,,32,Female,City10,PayPal,Next-Day,15.92,3,3,0,0.0,East
ORD00009769,PROD00009769,USER00009769,2024-08-20,,Sports,309.72,1,,Not Returned,,27,Male,City10,Cash on Delivery,Standard,0.0,5,4,2,0.5,Central
ORD00000375,PROD00000375,USER00000375,2023-11-25,,Toys,466.39,2,,Not Returned,,23,Male,City15,Credit Card,Next-Day,21.02,3,4,1,0.25,West
ORD00001966,PROD00001966,USER00001966,2024-09-19,1.728432e+18,Toys,201.72,1,Size Issue,Returned,20.0,54,Male,City16,Credit Card,Standard,0.0,5,2,1,0.5,South
ORD00003957,PROD00003957,USER00003957,2023-10-18,,Beauty,160.7,2,,Not Returned,,26,Female,City39,Wallet,Next-Day,10.33,3,5,0,0.0,East
ORD00007135,PROD00007135,USER00007135,2023-03-31,1.6815168e+18,Clothing,188.29,5,Late Delivery,Returned,15.0,65,Female,City11,Credit Card,Express,51.8,3,9,4,0.444,West
ORD00007478,PROD00007478,USER00007478,2023-09-08,,Beauty,37.45,2,,Not Returned,,46,Male,City49,Credit Card,Standard,0.0,9,3,0,0.0,North
ORD00004505,PROD00004505,USER00004505,2023-09-19,1.6959456e+18,Clothing,133.89,3,Wrong Item,Returned,10.0,18,Female,City09,Wallet,Standard,23.63,5,2,0,0.0,South
ORD00009580,PROD00009580,USER00009580,2023-08-22,1.6939584e+18,Clothing,457.01,4,Quality Issue,Returned,15.0,45,Male,City38,PayPal,Express,10.26,3,4,1,0.25,South
ORD00005288,PROD00005288,USER00005288,2024-02-15,,Electronics,329.78,1,,Not Returned,,44,Female,City46,PayPal,Express,0.0,3,2,0,0.0,South
ORD00001471,PROD00001471,USER00001471,2024-07-03,,Toys,51.7,8,,Not Returned,,66,Male,City10,Cash on Delivery,Express,19.17,3,7,2,0.286,Central
ORD00003346,PROD00003346,USER00003346,2023-06-30,,Electronics,292.25,1,,Not Returned,,33,Female,City15,PayPal,Express,0.0,3,2,0,0.0,North
ORD00006253,PROD00006253,USER00006253,2023-10-08,1.6975872e+18,Sports,233.84,4,Other,Returned,10.0,32,Female,City09,Credit Card,Express,0.0,3,5,1,0.2,North
ORD00002853,PROD00002853,USER00002853,2023-09-16,,Accessories,4.76,1,,Not Returned,,23,Male,City12,Cash on Delivery,Express,7.21,6,5,2,0.4,West
ORD00008988,PROD00008988,USER00008988,2023-03-05,,Automotive,264.82,3,,Not Returned,,30,Male,City12,Debit Card,Express,0.0,5,4,0,0.0,West
ORD00009775,PROD00009775,USER00009775,2024-10-13,,Toys,419.18,1,,Not Returned,,46,Female,City21,PayPal,Express,21.54,3,2,0,0.0,East
ORD00006459,PROD00006459,USER00006459,2024-09-26,,Beauty,59.7,4,,Not Returned,,65,Female,City02,Debit Card,Express,27.2,4,5,2,0.4,North
ORD00004062,PROD00004062,USER00004062,2023-10-20,1.6988832e+18,Beauty,94.36,2,Wrong Item,Returned,13.0,33,Female,City22,Credit Card,Express,0.0,7,2,0,0.0,East
ORD00005863,PROD00005863,USER00005863,2024-08-28,1.7260992e+18,Electronics,320.84,3,Late Delivery,Returned,15.0,44,Female,City11,Credit Card,Standard,19.61,5,3,1,0.333,East
ORD00004306,PROD00004306,USER00004306,2023-03-17,,Clothing,411.56,1,,Not Returned,,26,Male,City05,Debit Card,Express,41.89,4,7,1,0.143,West
ORD00004877,PROD00004877,USER00004877,2024-07-31,,Books,382.81,1,,Not Returned,,55,Male,City25,Credit Card,Next-Day,0.0,1,4,0,0.0,West
ORD00007249,PROD00007249,USER00007249,2024-02-07,1.708128e+18,Clothing,363.84,1,Changed Mind,Returned,10.0,26,Female,City04,Debit Card,Standard,35.24,5,2,1,0.5,West
ORD00005273,PROD00005273,USER00005273,2024-06-09,1.7187552e+18,Electronics,396.35,3,Damaged,Returned,10.0,25,Female,City27,Credit Card,Express,47.89,5,0,0,0.0,East
ORD00003990,PROD00003990,USER00003990,2023-05-16,1.6859232e+18,Electronics,278.05,4,Size Issue,Returned,20.0,46,Female,City11,Credit Card,Standard,0.0,5,3,1,0.333,East
ORD00001049,PROD00001049,USER00001049,2024-03-05,,Books,87.43,6,,Not Returned,,53,Male,City42,Debit Card,Next-Day,23.6,1,5,2,0.4,West
ORD00006175,PROD00006175,USER00006175,2023-12-31,,Beauty,306.91,1,,Not Returned,,32,Male,City19,Credit Card,Standard,0.0,5,6,1,0.167,East
ORD00006926,PROD00006926,USER00006926,2023-02-21,,Clothing,391.24,1,,Not Returned,,31,Female,City26,Wallet,Express,6.7,5,5,0,0.0,East
ORD00007864,PROD00007864,USER00007864,2023-01-05,1.6733088e+18,Electronics,388.3,2,Quality Issue,Returned,5.0,54,Female,City36,Credit Card,Standard,14.83,6,3,2,0.667,East
ORD00002035,PROD00002035,USER00002035,2023-09-04,,Accessories,140.56,1,,Not Returned,,20,Male,City37,Credit Card,Express,20.35,4,5,1,0.2,North
ORD00004039,PROD00004039,USER00004039,2023-06-01,,Clothing,69.14,1,,Not Returned,,31,Female,City30,Debit Card,Standard,11.82,5,5,0,0.0,South
ORD00006875,PROD00006875,USER00006875,2024-09-21,1.7281728e+18,Beauty,84.72,3,Quality Issue,Returned,15.0,31,Male,City05,Cash on Delivery,Express,0.0,5,7,1,0.143,North
ORD00009354,PROD00009354,USER00009354,2024-09-30,1.7285184e+18,Home,152.3,1,Size Issue,Returned,10.0,45,Female,City27,Credit Card,Express,0.0,3,3,2,0.667,West
ORD00001972,PROD00001972,USER00001972,2024-09-16,1.7273088e+18,Clothing,427.34,2,Size Issue,Returned,10.0,66,Male,City25,Credit Card,Next-Day,54.95,3,1,0,0.0,South
ORD00005072,PROD00005072,USER00005072,2024-11-27,,Sports,484.31,2,,Not Returned,,23,Male,City41,Wallet,Express,0.0,3,0,0,0.0,West
ORD00002099,PROD00002099,USER00002099,2024-06-08,,Electronics,200.37,2,,Not Returned,,18,Female,City12,PayPal,Express,0.0,5,3,0,0.0,West
ORD00001499,PROD00001499,USER00001499,2024-04-10,,Electronics,293.34,2,,Not Returned,,27,Male,City28,Cash on Delivery,Express,0.0,3,6,0,0.0,South
ORD00009612,PROD00009612,USER00009612,2024-03-08,,Toys,423.1,1,,Not Returned,,43,Female,City34,Wallet,Standard,18.33,5,5,2,0.4,West
ORD00000652,PROD00000652,USER00000652,2024-06-23,,Clothing,169.71,2,,Not Returned,,24,Male,City10,Wallet,Next-Day,5.2,3,8,0,0.0,East
ORD00000170,PROD00000170,USER00000170,2023-12-01,,Books,150.59,1,,Not Returned,,23,Male,City42,Wallet,Standard,0.0,5,4,1,0.25,North
ORD00004085,PROD00004085,USER00004085,2023-08-23,,Toys,160.34,1,,Not Returned,,26,Female,City19,Debit Card,Next-Day,21.77,3,6,2,0.333,East
ORD00000242,PROD00000242,USER00000242,2024-02-22,,Clothing,89.36,2,,Not Returned,,30,Female,City23,Debit Card,Standard,5.74,5,4,0,0.0,South
ORD00005710,PROD00005710,USER00005710,2024-06-04,,Clothing,472.16,1,,Not Returned,,31,Female,City04,Cash on Delivery,Next-Day,47.03,5,3,3,1.0,Central
ORD00006972,PROD00006972,USER00006972,2024-11-10,,Grocery,388.91,4,,Not Returned,,54,Male,City27,Credit Card,Express,0.0,4,4,0,0.0,West
ORD00002756,PROD00002756,USER00002756,2023-08-29,,Toys,4.99,1,,Not Returned,,57,Male,City08,Credit Card,Next-Day,54.25,1,5,1,0.2,West
